District,Crop,Year,Rainfall_mm,Temperature_C,Humidity_pct,Soil_pH,Soil_Moisture_pct,Yield_t_ha
Vellore,Groundnut,2022,1072.506789435796,27.953823181695494,66.92911665013008,5.515322925397405,16.678317360317358,6.623649691539
Trichy,Rice,2022,755.0245439728616,30.74568718127712,53.541909967140384,6.6028527096547,23.386267742033397,7.194397987166723
Trichy,Groundnut,2019,784.9808651362501,30.243717498110176,62.47814691441961,7.064515101228137,42.19159219777078,7.237299992345527
Vellore,Rice,2021,1002.1974428823142,31.87642103144504,83.31631460055704,6.377663056182318,36.6710326543968,7.432938616436918
Vellore,Rice,2024,803.0012654791947,20.0,66.26629451298946,7.6050623817926395,35.72571834446934,4.100409136670582
Erode,Cotton,2018,791.2585016255384,32.009526063629465,77.0586705948358,7.9905354363096,29.149163885768353,5.67073483336265
Trichy,Maize,2024,852.6438013822687,29.07348040457485,76.51054287725178,5.352445723144578,44.74056347935322,6.851238726494996
Tirunelveli,Maize,2021,1048.8388534482692,23.05915729559996,63.517361487817645,6.431203981087857,23.9317781481588,5.687687149279689
Vellore,Cotton,2023,1261.6232688709583,30.31529230953218,55.16577523840015,5.102711004638923,27.00865232443145,7.25063234442695
Coimbatore,Maize,2023,996.3715580615205,28.542344245865483,56.48181670943037,7.162706358354647,32.14018843445613,7.564857045612332
Vellore,Rice,2021,1050.8285559060669,29.219933755449762,82.51667042524082,6.224100951644906,21.268376547077878,7.6881277383357896
Trichy,Cotton,2020,800.0364844747189,31.197149281009157,69.51737411918212,6.366936159486111,27.06505556892788,6.657468911392045
Tirunelveli,Rice,2023,673.0505342078208,29.37688117897829,50.66178869020425,7.503664357508306,44.55413676237778,6.079208523784317
Coimbatore,Maize,2019,1013.4965580587788,23.286959684897006,76.3396052778057,5.770122461981823,27.40141624807098,6.104176121897047
Vellore,Maize,2022,892.8102061501428,27.542315936694692,50.131487323221414,5.5943069006362025,42.02788579274134,6.8260545126361665
Coimbatore,Groundnut,2018,494.34283781256266,22.823535453277145,59.73875756420039,5.105767078721792,40.714558478996146,3.7353008385362854
Tirunelveli,Groundnut,2023,767.9825941436005,30.076998017788455,68.81294372573541,7.589369268467729,33.48407709492634,6.5119119758816755
Madurai,Groundnut,2023,829.2757441296116,32.473504773068925,93.20419079902327,7.426753270195553,22.229592956376088,6.176370699123302
Madurai,Cotton,2018,722.3855332428803,24.027353719832558,76.16001078353534,6.494278348996758,35.570727884574445,6.366347448527596
Tirunelveli,Groundnut,2024,1220.433898635532,25.851315966296287,63.17610265383347,5.807328172842324,16.00270306020737,7.001707828357479
Coimbatore,Rice,2021,969.9597592255542,25.17641817240906,68.2831429601023,7.283868113465438,30.239881165342865,7.123880010480875
Trichy,Rice,2024,1193.2937294721619,26.54750312979732,77.19709216602271,8.5,37.189306492226926,8.877789264416036
Salem,Maize,2018,915.8563154130399,29.319754106236378,82.21863290832997,6.535018663129427,42.825877071945364,6.990429233968158
Vellore,Rice,2019,870.3469591062694,26.582178809276293,65.52360503241056,5.857967274808429,33.63425874665692,7.3946689369784755
Madurai,Cotton,2021,615.8505455974378,30.08809655263688,65.81383066339896,7.569184921906496,29.528289356205125,6.640479836907691
Coimbatore,Cotton,2019,852.9823832991417,31.40921526424312,59.69951494410809,5.907258199702371,28.807820305416513,6.334967869906916
Tirunelveli,Groundnut,2020,853.26348141886,31.525629636253687,74.65158680611619,6.443327840670909,30.785296542344522,6.774359132328938
Tirunelveli,Groundnut,2023,508.2215289914417,24.421820494817126,78.25971992761923,4.85290314701909,40.61719785542787,4.227618564274354
Madurai,Groundnut,2019,715.1181325574013,32.43497262231271,48.61315082870246,6.487708674281243,38.150823867011496,5.351953812750357
Salem,Maize,2023,769.1793503709094,32.691431311603964,64.0319398613338,5.805198945236858,34.801839461855515,5.511798574639178
Salem,Rice,2018,953.3698860139303,32.96857577995894,55.86553978228936,7.5811829968724505,40.67032300452451,6.444083497223143
Trichy,Rice,2019,965.3375279964265,27.494992576903375,69.50906956926019,6.016699451987892,35.00480537060169,7.17262932371965
Trichy,Maize,2022,704.6703795086987,25.59410408540711,55.62053775547469,7.245866739722387,22.986415914447367,5.819149552972836
Chennai,Maize,2024,967.2174006354712,24.85042818726373,54.7985894944724,6.62654286235799,25.00708210437202,6.262268469567929
Vellore,Cotton,2019,804.4802676628708,24.474304362960577,79.23519280710948,6.787755121954621,40.4151057404941,7.059568251204607
Madurai,Cotton,2020,200.0,28.03740930132758,66.34405864646814,7.065554755989391,22.634144080232552,5.998411095742749
Coimbatore,Groundnut,2025,728.8244920121144,30.71312594076936,67.40093837899927,6.662582680696032,31.571224678612086,6.162276117595731
Vellore,Maize,2025,1119.7471600355946,32.1809870111595,72.31685126985002,6.246536942479663,33.97261332990647,7.009834604238815
Tirunelveli,Cotton,2022,429.5485608430801,26.446217227640474,77.70818961988958,6.131581620288435,25.69976594887129,6.651939103920478
Tirunelveli,Maize,2021,878.172800103885,27.876197545343075,63.81407167424818,7.056285916020381,19.99033158599251,7.208861183881636
Coimbatore,Groundnut,2020,1246.3153035463217,27.666599829115373,64.03685396332791,5.368783031427075,24.42707326291969,5.967200999781352
Erode,Groundnut,2022,659.8467617473798,25.967103200431556,64.07933472825886,7.8747150668983386,18.712433896711754,5.758691261458493
Madurai,Maize,2022,850.5372701069215,30.35439849523398,78.81508895329128,6.792275209469151,40.50468271272496,7.584222643950199
Salem,Groundnut,2020,523.9959356930196,29.16111438919432,67.31864870402538,6.463823562867822,38.577261129469356,6.108635440217808
Coimbatore,Maize,2018,1256.807785415893,28.45383416038274,65.08901688092656,6.8862593685591875,28.163351616683165,7.607856181132574
Madurai,Rice,2019,829.1668432508465,29.14657740542696,71.908964318682,6.283991554701,22.693821537952495,6.669796439490795
Tirunelveli,Cotton,2025,861.6567106985045,29.969443993463948,86.31254199778729,6.575366297766277,45.496640379001434,6.934109001442351
Tirunelveli,Cotton,2021,1188.5751163764055,29.937398461217242,68.74283144261904,5.907793970661679,38.96311581825049,8.366484609511012
Madurai,Maize,2021,1015.3695986613702,25.316832140410057,65.30552775321316,6.962560153666943,29.410661237547608,7.2827786690076275
Coimbatore,Rice,2021,631.0928168758151,30.868251355977428,87.42998517990296,6.645080918222169,45.68409903381638,7.338501785344477
Chennai,Maize,2024,688.180518978171,28.81717157657779,81.2980164225124,6.83122827704355,36.23844113786611,7.3375274735699945
Vellore,Cotton,2018,973.7328261308246,26.60922817606315,79.84825006498018,7.73819789248971,37.862129863254516,8.085776655897227
Coimbatore,Groundnut,2018,693.9697362342649,28.749535012627746,62.99313245782506,6.137054128620896,25.622236608980565,5.283383729720022
Trichy,Maize,2020,320.6891719698683,29.10232792552017,62.001722159060314,6.609781374720427,21.353854442904208,5.540816460128989
Trichy,Cotton,2021,836.6898003402306,31.4617077349252,49.65845546633194,5.544009106359147,20.86937963027828,5.6581989008447255
Madurai,Rice,2023,479.9468347187976,24.652301988847423,77.64916887854248,7.085022541617237,53.74729978130034,7.220268745177562
Coimbatore,Maize,2021,1254.0704383909315,32.23994993169342,68.76997150371605,6.687760750953489,27.551842001531455,6.94359384387318
Chennai,Maize,2021,894.1969094407882,28.074132340191447,49.99112122968474,6.7121424735860336,35.586561282695655,7.458777440526587
Madurai,Rice,2025,623.7062358141061,26.380309597604484,80.01847602078774,6.589847198858738,39.136516640742975,6.643402449651725
Vellore,Rice,2019,675.3418963343865,26.28237408045717,64.62649045763767,6.295267109880597,34.81259175112692,7.679247144091274
Coimbatore,Groundnut,2022,377.6506030315199,24.795623173303746,65.85919559296538,8.447219563104243,33.611745339205676,4.44766350996621
Salem,Rice,2022,575.134528304874,22.42907237197842,52.870307029989306,6.726751614166648,33.41105947530198,5.101643974595549
Erode,Maize,2021,1104.080800635175,30.167679617149453,72.92198440606423,6.9075617853207625,39.31951533809842,6.922236129766366
Tirunelveli,Groundnut,2024,1407.9465363730978,34.338836481350285,73.01770025776833,5.902405475621105,25.641772653909975,5.500101229668151
Salem,Groundnut,2020,1031.5991282997397,22.823630883725393,67.52012446944008,7.319574758468039,31.035166108085683,5.615000642533372
Vellore,Maize,2025,826.9893653447427,24.958630669022853,63.81762066114678,6.613574182366299,14.266366378125145,5.8385130146563124
Trichy,Cotton,2020,742.0101560865209,30.405066205265065,94.26467638503752,7.012069415788605,18.232579139779393,6.234902346102052
Chennai,Maize,2022,610.8760466059094,27.853961892251448,55.96632264034619,7.331633750639527,23.317557322620182,5.509823506740327
Tirunelveli,Maize,2022,1364.941474834935,30.67014157528048,60.785630078032895,6.627264502047303,42.68372129308635,8.421735324196927
Coimbatore,Groundnut,2024,802.8128245339062,27.67449432592372,75.08256737843395,6.226104130747939,32.54567799459713,5.978312652925584
Erode,Maize,2021,1378.907457515626,26.141992002347592,57.85560063336867,5.070584256866032,41.27666699394389,8.166843509859627
Vellore,Maize,2020,1198.3798774025154,27.27730524584598,57.11793083447191,6.42897382078027,38.46396926172479,8.688676449959507
Vellore,Cotton,2018,414.8008921634316,20.37731384878092,79.31518646429333,6.222315149994609,37.34086424773189,4.431958217236576
Trichy,Rice,2020,683.511901060177,24.340850093924914,74.0519172494089,5.899862702181544,26.503214820376677,5.780702266967621
Coimbatore,Groundnut,2024,682.7387189565444,31.034493997499844,,7.717160153313124,35.674436829278285,6.197924946817859
Erode,Cotton,2018,830.0384089735651,31.814079501372305,69.81824849037568,7.387936531007828,37.29032098268818,6.330635030698724
Trichy,Maize,2025,834.9214367215616,32.499731376295415,61.07846603613138,5.419112520075165,54.80611167196496,6.930078894196878
Erode,Maize,2022,1599.0597738495358,29.410781908633705,65.47328896214526,6.807597327678372,31.885891403320695,8.784934641174596
Coimbatore,Maize,2019,580.6930313813103,20.780579602283936,67.20925184737165,6.127929367803931,41.58997518104576,3.78265694515859
Erode,Maize,2020,907.2424839160975,25.967979106601145,76.4621635315539,6.956755761392262,33.88508580846121,6.750814050397131
Salem,Groundnut,2022,1004.1269356169507,32.23889816495562,72.2585736558655,6.140247145611916,28.679741876347528,5.869016185778775
Tirunelveli,Cotton,2020,849.606998882701,33.193773563787374,58.72156534458362,6.322702168613962,42.825813780245994,5.759983288663209
Chennai,Maize,2018,877.5451444453395,32.36047277762318,75.89542227758872,7.374127573964806,52.02425903932009,6.823692803441396
Erode,Maize,2023,588.7977764233532,27.243992112736642,51.214939500648356,7.273538660607018,37.358045270876914,6.439056631443325
Trichy,Cotton,2023,876.6215486506704,23.81895722696139,64.79578151065674,7.756636138820225,28.85269509677608,5.803989937036121
Trichy,Rice,2018,977.849749043593,27.869978912132858,56.579516229163495,6.548066399176066,39.20742089988166,7.707549218130915
Trichy,Rice,2020,931.9001460677821,28.04738245833684,59.42896555529278,5.681036671647239,37.514826687019436,7.971674594873181
Madurai,Rice,2019,992.5502259780228,33.009807424292646,87.26586278039565,7.344905599051501,54.9485378799035,7.813961841199298
Trichy,Rice,2023,1203.151975159058,28.728932160391075,53.29325853578607,7.348961123304184,41.67952577806585,8.074460428808276
Salem,Cotton,2023,1084.2416354785855,28.053379772418467,59.80805944007019,7.139789305528048,26.597727440428002,7.4744355507404014
Madurai,Rice,2023,867.8236533743592,28.235184474059068,73.1040177131821,6.179374351859255,46.47224014633585,7.7722563463509635
Tirunelveli,Cotton,2025,557.0604120291805,29.279548255240595,63.29997240094548,5.950438405919385,41.97824005125371,7.936741127777203
Madurai,Cotton,2024,699.9986813222201,30.00460827539702,69.55557730767975,7.075174989299292,43.41856614448095,6.724683074017967
Salem,Maize,2020,795.0922120206461,25.681480211142414,82.29549632685277,6.079692911695975,39.004028446130526,7.150959935986163
Coimbatore,Rice,2018,913.0864578353618,24.61561473719818,74.54627857663422,6.484418713139956,44.074703570933266,7.807908219786671
Salem,Rice,2022,730.4168096251512,32.38578726849504,63.31317649942692,8.5,38.965610381790796,5.589936406150684
Trichy,Groundnut,2025,616.0667002039121,22.748667857805813,66.6628052059921,8.190264048770418,32.7106031402353,3.996558171478139
Erode,Maize,2025,552.9503277199158,33.24079186945527,73.30606009785802,7.254883095935281,36.20796806252531,4.971639366086811
Coimbatore,Cotton,2019,437.20556023611726,21.88582816878816,74.34989766160375,6.2364131339660736,33.956437685133395,4.058501886394903
Coimbatore,Maize,2019,791.2623240563578,26.129468374940732,68.20752739860515,6.1943726884667,38.072475960023546,7.03813404151759
Erode,Rice,2018,482.58363948242373,31.10993270586703,71.60609000057408,7.201053412685506,35.71498149593211,6.0114774912244116
Erode,Groundnut,2019,599.8685789606519,28.001094045050476,71.61582440379614,7.747893347917303,32.16876418444114,6.173333885368291
Trichy,Cotton,2022,751.5245317889244,23.787274227962108,67.07773445994869,6.341855300819391,33.36553280826007,5.19792823833747
Trichy,Groundnut,2022,516.0206726521416,29.364570093203188,61.94762393603588,6.380239448206107,34.96760687480131,5.618539302874612
Chennai,Groundnut,2020,944.9380471246742,28.214413893761538,75.42595598021668,6.761398065984776,18.97028542524406,6.455712617882195
Trichy,Groundnut,2020,1035.0557659014219,27.30864547698567,70.9179546158031,5.7277237307655495,44.219881105616565,7.929689082569071
Madurai,Rice,2024,712.6432450561504,26.003448669494695,47.19020284222749,5.749126835885473,38.131361950685495,6.05521255478415
Chennai,Groundnut,2021,740.7431730974996,27.88926080150208,59.741644803131294,5.876795467439887,29.496599822648953,6.713165269255777
Trichy,Cotton,2024,984.3574425347693,26.137850841752464,63.1932838973347,7.082240709475968,40.32075081704545,7.914987034747271
Trichy,Cotton,2025,671.5012256913302,35.79050454031731,65.98868643252854,6.89039629294956,30.42701274280502,2.6860354024128483
Trichy,Cotton,2020,654.3165221006763,27.231945114186328,80.0394491972983,7.495865052307876,30.426737206920063,7.060576552444521
Erode,Groundnut,2019,1149.1246195465726,26.803977747778845,95.0,5.483963020504692,38.37172960311634,7.247710062055337
Coimbatore,Rice,2025,1071.0469346781967,26.266764334439074,43.41179022175484,5.6381610456869655,47.87561133500755,8.24175848911109
Coimbatore,Maize,2023,1000.3875005859799,33.68624269708222,71.04406359632833,7.019005062389864,37.51887513820359,6.153643098383523
Madurai,Cotton,2020,1081.4111553485232,22.754985990734188,68.69586120266713,6.089579119694415,28.01711364943573,6.460844627041735
Chennai,Cotton,2022,355.68031865815925,29.150183750078135,66.19510211327348,6.140398218549156,31.833681495876952,5.804727193176314
Tirunelveli,Groundnut,2022,1188.4588866982767,27.234272089995507,73.42939545362147,7.408926029813899,42.64142565382221,8.172447358970915
Coimbatore,Rice,2025,948.0155291459355,23.445119665145562,69.49788740579481,6.312936782867973,38.63851846639562,7.596889752929471
Salem,Cotton,2020,1102.6953460014338,25.378955750838028,64.38566024361212,6.394860159890302,43.63524632807148,7.700113833398576
Tirunelveli,Cotton,2025,946.7904447790906,29.014252780498666,68.2924266385961,6.524936621769087,38.54111365914298,7.615374526492319
